,cluster_id,clusters_prob,end_time,start_time,utc_timestamp
1841,2,"[1.6024447e-12, 1.0180527e-06, 0.65387499, 2.4856619e-05, 1.0043901e-05, 2.0410776e-06]",2016-08-01T11:42:42.000000Z,2016-08-01T11:42:32.000000Z,[  1.47005176e+09]
1842,5,"[6.0685165e-06, 0.041492309, 3.7885246e-05, 4.7107937e-06, 0.057528574, 0.84235388]",2016-08-01T11:43:04.000000Z,2016-08-01T11:42:54.000000Z,[  1.47005178e+09]
1843,2,"[8.8318188e-08, 6.6236629e-05, 0.83766252, 0.089556605, 0.036872547, 0.026793147]",2016-08-01T11:43:37.000000Z,2016-08-01T11:43:27.000000Z,[  1.47005181e+09]
1844,5,"[8.5032084e-08, 0.011741106, 1.8945938e-10, 0.00016444875, 1.7162791e-05, 0.98768067]",2016-08-01T11:44:54.000000Z,2016-08-01T11:44:44.000000Z,[  1.47005189e+09]
1845,5,"[7.2797673e-07, 0.0010344529, 4.906723e-06, 6.4419919e-07, 0.040761229, 0.72755694]",2016-08-01T11:46:11.000000Z,2016-08-01T11:46:01.000000Z,[  1.47005197e+09]
1846,1,"[0.00021289875, 0.80388582, 6.1399412e-08, 6.6132577e-07, 7.3056195e-05, 0.15221226]",2016-08-01T11:46:22.000000Z,2016-08-01T11:46:12.000000Z,[  1.47005198e+09]
1847,4,"[2.7537537e-09, 1.2554141e-05, 0.18619929, 5.7412763e-05, 0.74918652, 0.057119306]",2016-08-01T11:46:33.000000Z,2016-08-01T11:46:23.000000Z,[  1.47005199e+09]
1848,2,"[1.3285513e-05, 3.036427e-05, 0.79852098, 0.011013988, 0.0056270123, 0.01874076]",2016-08-01T11:46:44.000000Z,2016-08-01T11:46:34.000000Z,[  1.47005200e+09]
1849,5,"[0.00020424263, 0.014631613, 3.6956699e-06, 0.0056990921, 0.00057924987, 0.49694103]",2016-08-01T11:47:28.000000Z,2016-08-01T11:47:18.000000Z,[  1.47005204e+09]
1850,5,"[2.5771435e-06, 0.020444138, 4.0690407e-05, 1.8482914e-09, 0.22198536, 0.75073087]",2016-08-01T11:47:39.000000Z,2016-08-01T11:47:29.000000Z,[  1.47005205e+09]
1851,2,"[0.059987027, 0.0010584967, 0.77172732, 0.0051313341, 0.0014406912, 0.0010113239]",2016-08-01T11:47:50.000000Z,2016-08-01T11:47:40.000000Z,[  1.47005206e+09]
1852,1,"[0.0094855148, 0.96854591, 1.5531729e-08, 1.2548903e-13, 0.018060597, 0.0015375521]",2016-08-01T11:48:45.000000Z,2016-08-01T11:48:35.000000Z,[  1.47005212e+09]
1853,2,"[0.013395179, 6.7059741e-06, 0.97909683, 4.72801e-05, 0.0034490856, 7.3046311e-07]",2016-08-01T11:49:07.000000Z,2016-08-01T11:48:57.000000Z,[  1.47005214e+09]
1854,4,"[9.835137e-07, 0.00054522406, 0.0038219404, 0.14645921, 0.46831033, 0.38002077]",2016-08-01T11:49:40.000000Z,2016-08-01T11:49:30.000000Z,[  1.47005218e+09]
1855,2,"[0.091220506, 0.0015163322, 0.61330014, 0.0039222282, 0.022939263, 0.0029709782]",2016-08-01T11:49:51.000000Z,2016-08-01T11:49:41.000000Z,[  1.47005219e+09]
1856,2,"[1.2041224e-05, 6.7312103e-06, 0.45302653, 0.26737487, 0.0028881058, 0.25268874]",2016-08-01T11:50:13.000000Z,2016-08-01T11:50:03.000000Z,[  1.47005221e+09]
1857,5,"[0.0047007469, 0.083319262, 0.00083601952, 2.3653436e-05, 0.039729983, 0.5623998]",2016-08-01T11:50:24.000000Z,2016-08-01T11:50:14.000000Z,[  1.47005222e+09]
1858,2,"[0.017045911, 0.016607039, 0.7574482, 0.012892174, 0.083600603, 0.013929159]",2016-08-01T11:50:35.000000Z,2016-08-01T11:50:25.000000Z,[  1.47005223e+09]
1859,2,"[5.5002154e-05, 0.00056605524, 0.98277664, 0.0058946325, 0.0050800177, 0.0048817354]",2016-08-01T11:50:46.000000Z,2016-08-01T11:50:36.000000Z,[  1.47005224e+09]
1860,2,"[1.4056637e-07, 1.0563282e-06, 0.9465065, 0.0061934362, 0.023194155, 0.00017750669]",2016-08-01T11:51:30.000000Z,2016-08-01T11:51:20.000000Z,[  1.47005228e+09]
1861,5,"[9.8691671e-05, 1.9061481e-05, 0.00028376738, 0.00092878973, 0.0014088645, 0.93414819]",2016-08-01T11:51:52.000000Z,2016-08-01T11:51:42.000000Z,[  1.47005231e+09]
1862,1,"[1.2783761e-09, 0.66317528, 1.7612187e-09, 1.2670261e-15, 0.22349478, 0.00083833002]",2016-08-01T11:52:03.000000Z,2016-08-01T11:51:53.000000Z,[  1.47005232e+09]
1863,2,"[1.0263656e-12, 6.2012525e-08, 0.7150377, 5.3187983e-07, 4.7609906e-06, 5.232843e-09]",2016-08-01T11:53:09.000000Z,2016-08-01T11:52:59.000000Z,[  1.47005238e+09]
1864,4,"[0.10195775, 0.27018166, 3.413358e-05, 5.4984923e-08, 0.60230023, 0.006543499]",2016-08-01T11:54:37.000000Z,2016-08-01T11:54:27.000000Z,[  1.47005247e+09]
1865,2,"[5.6026084e-10, 5.012471e-21, 0.72270137, 9.9188998e-16, 0.27729866, 7.3712098e-13]",2016-08-01T11:54:59.000000Z,2016-08-01T11:54:49.000000Z,[  1.47005249e+09]
1866,2,"[0.015975507, 6.0476694e-08, 0.56179833, 3.1161934e-11, 0.00029160627, 2.1083772e-11]",2016-08-01T11:55:10.000000Z,2016-08-01T11:55:00.000000Z,[  1.47005250e+09]
1867,4,"[0.21745944, 3.5900688e-05, 0.038305651, 1.0775451e-08, 0.73966777, 0.00077131868]",2016-08-01T11:55:21.000000Z,2016-08-01T11:55:11.000000Z,[  1.47005252e+09]
1868,0,"[0.70634896, 6.4403474e-05, 0.051120263, 7.1241138e-06, 0.13501427, 0.00034441904]",2016-08-01T11:55:32.000000Z,2016-08-01T11:55:22.000000Z,[  1.47005253e+09]
1869,2,"[3.2330627e-05, 1.1424759e-06, 0.57185203, 0.00011436957, 0.0071168975, 0.00011894062]",2016-08-01T11:55:54.000000Z,2016-08-01T11:55:44.000000Z,[  1.47005255e+09]
1870,2,"[0.00088544423, 1.8872817e-07, 0.96718866, 0.00012323524, 3.3695909e-05, 5.4269801e-08]",2016-08-01T11:56:38.000000Z,2016-08-01T11:56:28.000000Z,[  1.47005259e+09]
1871,4,"[0.002294468, 0.080565147, 0.0032519409, 0.00047296737, 0.67809796, 0.19367316]",2016-08-01T11:57:00.000000Z,2016-08-01T11:56:50.000000Z,[  1.47005262e+09]
1872,2,"[0.00013619744, 0.00099157728, 0.63368273, 0.046496417, 0.17231114, 0.0050702663]",2016-08-01T11:57:11.000000Z,2016-08-01T11:57:01.000000Z,[  1.47005263e+09]
1873,1,"[0.0042711762, 0.72804767, 0.015157841, 4.4345652e-05, 0.076839238, 0.0107219]",2016-08-01T11:57:33.000000Z,2016-08-01T11:57:23.000000Z,[  1.47005265e+09]
1874,5,"[0.013881729, 0.0092472779, 0.034803689, 0.023331789, 0.053485375, 0.5826115]",2016-08-01T11:57:55.000000Z,2016-08-01T11:57:45.000000Z,[  1.47005267e+09]
1875,1,"[0.21289425, 0.45109254, 0.08614032, 1.1267986e-06, 0.06050365, 0.0034330795]",2016-08-01T11:58:06.000000Z,2016-08-01T11:57:56.000000Z,[  1.47005268e+09]
1876,2,"[1.1509863e-05, 0.00055813568, 0.96701151, 0.001106409, 0.017785808, 0.00013766145]",2016-08-01T11:58:17.000000Z,2016-08-01T11:58:07.000000Z,[  1.47005269e+09]
1877,1,"[0.0023448642, 0.85747653, 0.022076752, 5.5591421e-08, 0.00024112227, 1.4660797e-05]",2016-08-01T11:58:50.000000Z,2016-08-01T11:58:40.000000Z,[  1.47005272e+09]
1878,2,"[1.0057619e-05, 3.058064e-07, 0.95424408, 9.715287e-06, 0.002103084, 1.0104953e-06]",2016-08-01T11:59:34.000000Z,2016-08-01T11:59:24.000000Z,[  1.47005277e+09]
1879,2,"[1.305212e-11, 4.7702553e-10, 0.58237457, 2.9560976e-08, 7.2572393e-06, 4.8797593e-09]",2016-08-01T12:00:07.000000Z,2016-08-01T11:59:57.000000Z,[  1.47005280e+09]
1880,2,"[1.6911197e-05, 0.0011470654, 0.75784886, 0.084557369, 0.11259231, 0.01282515]",2016-08-01T12:00:40.000000Z,2016-08-01T12:00:30.000000Z,[  1.47005284e+09]
1881,1,"[5.5851177e-09, 0.41303229, 1.2407037e-05, 3.4269536e-09, 0.31729212, 0.0021440035]",2016-08-01T12:01:13.000000Z,2016-08-01T12:01:03.000000Z,[  1.47005287e+09]
1882,2,"[1.0880181e-05, 1.0648487e-06, 0.96390724, 1.2988097e-07, 0.00015693292, 1.1831635e-08]",2016-08-01T12:01:46.000000Z,2016-08-01T12:01:36.000000Z,[  1.47005290e+09]
1883,2,"[1.0561472e-05, 9.5924133e-06, 0.9973188, 2.3909834e-06, 8.9742891e-05, 1.8549496e-08]",2016-08-01T12:01:57.000000Z,2016-08-01T12:01:47.000000Z,[  1.47005291e+09]
1884,2,"[0.0045502242, 0.001111284, 0.88395303, 3.6713016e-06, 0.0091875289, 1.1742284e-05]",2016-08-01T12:02:19.000000Z,2016-08-01T12:02:09.000000Z,[  1.47005293e+09]
1885,2,"[7.0952286e-05, 0.00036574193, 0.57439858, 0.00025132197, 0.045255195, 6.797455e-05]",2016-08-01T12:02:52.000000Z,2016-08-01T12:02:42.000000Z,[  1.47005297e+09]
1886,2,"[1.7323501e-06, 1.3086537e-09, 0.99999678, 4.2117328e-08, 4.2781704e-07, 9.6366101e-13]",2016-08-01T12:03:36.000000Z,2016-08-01T12:03:26.000000Z,[  1.47005301e+09]
1887,2,"[3.2786311e-06, 4.6531154e-06, 0.99486017, 2.3282557e-07, 0.000110423, 1.754908e-06]",2016-08-01T12:03:47.000000Z,2016-08-01T12:03:37.000000Z,[  1.47005302e+09]
1888,4,"[0.00080834184, 0.32219279, 0.0050725611, 2.7925331e-05, 0.64278913, 0.014740551]",2016-08-01T12:04:09.000000Z,2016-08-01T12:03:59.000000Z,[  1.47005304e+09]
1889,4,"[0.00069097505, 0.071145386, 0.029798854, 4.5532845e-05, 0.85188258, 0.042999059]",2016-08-01T12:04:20.000000Z,2016-08-01T12:04:10.000000Z,[  1.47005306e+09]
1890,2,"[3.7300106e-05, 0.0035203665, 0.35703388, 0.35063913, 0.1336821, 0.15493056]",2016-08-01T12:04:31.000000Z,2016-08-01T12:04:21.000000Z,[  1.47005307e+09]
1891,2,"[0.0095734708, 8.3359497e-09, 0.71589249, 1.0087371e-05, 2.951719e-05, 4.4189868e-10]",2016-08-01T12:05:26.000000Z,2016-08-01T12:05:16.000000Z,[  1.47005312e+09]
1892,4,"[0.019271852, 0.040572654, 0.14302257, 1.7010008e-05, 0.66421378, 0.00084392645]",2016-08-01T12:05:37.000000Z,2016-08-01T12:05:27.000000Z,[  1.47005313e+09]
1893,2,"[0.0014853068, 0.00062424765, 0.63703758, 6.2839595e-06, 0.0084283249, 0.00011713517]",2016-08-01T12:05:48.000000Z,2016-08-01T12:05:38.000000Z,[  1.47005314e+09]
1894,1,"[7.9861292e-07, 0.47241229, 3.0570461e-06, 1.0501112e-08, 0.40905619, 0.087623745]",2016-08-01T12:05:59.000000Z,2016-08-01T12:05:49.000000Z,[  1.47005315e+09]
1895,2,"[1.1910109e-06, 2.1912803e-05, 0.7578401, 0.00037565728, 0.0025848357, 7.7379109e-06]",2016-08-01T12:06:10.000000Z,2016-08-01T12:06:00.000000Z,[  1.47005316e+09]
1896,2,"[1.0707202e-07, 0.00058696012, 0.9095006, 0.050846629, 0.015803672, 0.022163335]",2016-08-01T12:06:21.000000Z,2016-08-01T12:06:11.000000Z,[  1.47005318e+09]
1897,1,"[3.061931e-06, 0.95886332, 1.8325169e-08, 1.6017533e-11, 0.033705667, 0.0042939205]",2016-08-01T12:06:32.000000Z,2016-08-01T12:06:22.000000Z,[  1.47005319e+09]
1898,3,"[3.0920904e-07, 1.8225571e-06, 9.8104625e-05, 0.73507541, 1.1947226e-05, 0.2477534]",2016-08-01T12:07:05.000000Z,2016-08-01T12:06:55.000000Z,[  1.47005322e+09]
1899,2,"[1.357672e-08, 0.0002872989, 0.6039269, 0.29171041, 0.0025224527, 0.10118034]",2016-08-01T12:07:16.000000Z,2016-08-01T12:07:06.000000Z,[  1.47005323e+09]
1900,5,"[4.4788289e-09, 0.00056771422, 3.573394e-06, 2.3389264e-05, 0.089611158, 0.90782714]",2016-08-01T12:07:27.000000Z,2016-08-01T12:07:17.000000Z,[  1.47005324e+09]
1901,2,"[2.2660623e-07, 3.014976e-05, 0.98156458, 1.5142521e-07, 0.0011051251, 6.9985795e-09]",2016-08-01T12:07:49.000000Z,2016-08-01T12:07:39.000000Z,[  1.47005326e+09]
1902,2,"[7.037117e-10, 2.0406686e-07, 0.98050243, 0.019286875, 6.022006e-05, 8.6643258e-06]",2016-08-01T12:08:00.000000Z,2016-08-01T12:07:50.000000Z,[  1.47005328e+09]
1903,1,"[1.0441833e-05, 0.51728827, 7.9115692e-09, 9.316858e-08, 6.4830141e-07, 0.00078170229]",2016-08-01T12:08:22.000000Z,2016-08-01T12:08:12.000000Z,[  1.47005330e+09]
1904,2,"[7.8790335e-11, 0.00014303095, 0.73735231, 3.9001166e-06, 1.3212687e-05, 8.1387025e-06]",2016-08-01T12:08:44.000000Z,2016-08-01T12:08:34.000000Z,[  1.47005332e+09]
1905,2,"[2.244924e-05, 0.0029505731, 0.73837149, 1.7586795e-09, 0.00065209816, 2.7528606e-07]",2016-08-01T12:09:17.000000Z,2016-08-01T12:09:07.000000Z,[  1.47005335e+09]
1906,2,"[6.9048122e-07, 0.016988413, 0.81407326, 0.13344111, 0.0042527858, 0.020814635]",2016-08-01T12:09:28.000000Z,2016-08-01T12:09:18.000000Z,[  1.47005336e+09]
1907,1,"[0.0022541676, 0.95858103, 0.00012943588, 0.00010076594, 6.0117382e-05, 0.026971091]",2016-08-01T12:10:01.000000Z,2016-08-01T12:09:51.000000Z,[  1.47005340e+09]
1908,1,"[5.6730373e-06, 0.98555642, 0.0083500538, 2.3083129e-09, 0.0043874579, 0.0010431824]",2016-08-01T12:10:12.000000Z,2016-08-01T12:10:02.000000Z,[  1.47005341e+09]
1909,1,"[1.1137473e-06, 0.9999491, 1.407546e-10, 1.2849577e-18, 2.3397033e-07, 6.1685223e-06]",2016-08-01T12:10:23.000000Z,2016-08-01T12:10:13.000000Z,[  1.47005342e+09]
1910,2,"[0.018184189, 0.14610061, 0.3459689, 0.00013784414, 0.18103589, 0.0065518646]",2016-08-01T12:12:46.000000Z,2016-08-01T12:12:36.000000Z,[  1.47005356e+09]
1911,2,"[2.2068201e-08, 2.5129693e-06, 0.999313, 3.9372e-05, 0.00033574857, 1.283632e-05]",2016-08-01T12:13:08.000000Z,2016-08-01T12:12:58.000000Z,[  1.47005358e+09]
1912,1,"[1.1938071e-06, 0.99265772, 5.2933449e-09, 1.6307565e-09, 1.1006222e-07, 0.0068902257]",2016-08-01T12:13:41.000000Z,2016-08-01T12:13:31.000000Z,[  1.47005362e+09]
1913,1,"[0.056519449, 0.78741378, 0.023428772, 2.8553106e-06, 7.6547192e-05, 0.00045614206]",2016-08-01T12:13:52.000000Z,2016-08-01T12:13:42.000000Z,[  1.47005363e+09]
1914,4,"[1.5994045e-09, 1.2075012e-05, 0.00081011886, 5.5833222e-09, 0.93338072, 0.025788024]",2016-08-01T12:14:03.000000Z,2016-08-01T12:13:53.000000Z,[  1.47005364e+09]
1915,2,"[8.5930385e-10, 2.1479505e-06, 0.92658126, 0.00026676187, 0.025631739, 0.00038377382]",2016-08-01T12:14:14.000000Z,2016-08-01T12:14:04.000000Z,[  1.47005365e+09]
1916,1,"[3.4343761e-06, 0.88978601, 3.1342498e-07, 7.8400333e-12, 0.098073564, 0.012135932]",2016-08-01T12:15:31.000000Z,2016-08-01T12:15:21.000000Z,[  1.47005373e+09]
1917,4,"[0.00015604265, 0.0012418566, 0.0069007664, 5.9672129e-06, 0.96166086, 0.025003506]",2016-08-01T12:15:42.000000Z,2016-08-01T12:15:32.000000Z,[  1.47005374e+09]
1918,2,"[0.0013018986, 0.04499587, 0.69352835, 0.095370017, 0.031381551, 0.11757318]",2016-08-01T12:15:53.000000Z,2016-08-01T12:15:43.000000Z,[  1.47005375e+09]
1919,1,"[0.00025356741, 0.98102462, 2.2200094e-08, 5.4167283e-13, 0.0013212684, 0.00060004584]",2016-08-01T12:16:15.000000Z,2016-08-01T12:16:05.000000Z,[  1.47005377e+09]
1920,2,"[8.3253116e-07, 5.9660709e-07, 0.99869752, 0.0001947813, 0.00050811691, 2.6871335e-06]",2016-08-01T12:16:59.000000Z,2016-08-01T12:16:49.000000Z,[  1.47005381e+09]
1921,4,"[5.6082918e-08, 9.2013004e-05, 0.076483294, 0.012158115, 0.48330349, 0.41553688]",2016-08-01T12:17:10.000000Z,2016-08-01T12:17:00.000000Z,[  1.47005382e+09]
1922,2,"[0.0002755594, 0.016742881, 0.71261948, 0.25461894, 0.0057435976, 0.0060707252]",2016-08-01T12:17:21.000000Z,2016-08-01T12:17:11.000000Z,[  1.47005384e+09]
1923,2,"[2.5238242e-08, 4.7049392e-07, 0.92919314, 0.0030577036, 0.057903439, 0.0048463135]",2016-08-01T12:17:32.000000Z,2016-08-01T12:17:22.000000Z,[  1.47005385e+09]
1924,2,"[6.0542646e-07, 8.687043e-05, 0.98315239, 4.1848853e-05, 0.0026023816, 6.985823e-05]",2016-08-01T12:17:43.000000Z,2016-08-01T12:17:33.000000Z,[  1.47005386e+09]
1925,5,"[4.3672912e-06, 0.013562483, 3.2545888e-08, 1.8852793e-08, 4.5329002e-06, 0.93842727]",2016-08-01T12:17:54.000000Z,2016-08-01T12:17:44.000000Z,[  1.47005387e+09]
1926,2,"[6.7774346e-07, 8.0861241e-07, 0.82729185, 0.013625987, 0.015490982, 0.0078586377]",2016-08-01T12:18:05.000000Z,2016-08-01T12:17:55.000000Z,[  1.47005388e+09]
1927,2,"[2.478418e-08, 1.2363341e-06, 0.78193039, 4.3812456e-06, 0.00042552303, 2.4290897e-05]",2016-08-01T12:18:38.000000Z,2016-08-01T12:18:28.000000Z,[  1.47005391e+09]
1928,2,"[0.001224859, 0.0020312993, 0.96881491, 0.00057407765, 0.01581276, 0.001393909]",2016-08-01T12:19:44.000000Z,2016-08-01T12:19:34.000000Z,[  1.47005398e+09]
1929,1,"[0.0020189304, 0.51539296, 0.007569564, 1.9875631e-06, 0.23399243, 0.018264884]",2016-08-01T12:20:17.000000Z,2016-08-01T12:20:07.000000Z,[  1.47005401e+09]
1930,1,"[1.4645057e-07, 0.81541467, 7.4822646e-07, 3.5251777e-11, 0.041696522, 0.0024323233]",2016-08-01T12:20:39.000000Z,2016-08-01T12:20:29.000000Z,[  1.47005403e+09]
1931,4,"[4.4629019e-07, 3.518576e-06, 0.13313229, 0.00010012699, 0.55007261, 0.0016888506]",2016-08-01T12:21:34.000000Z,2016-08-01T12:21:24.000000Z,[  1.47005409e+09]
1932,3,"[6.2435067e-13, 0.00022899504, 0.38607776, 0.42847586, 6.292465e-05, 0.0012954641]",2016-08-01T12:22:29.000000Z,2016-08-01T12:22:19.000000Z,[  1.47005414e+09]
1933,2,"[3.7693162e-06, 0.00076675613, 0.46519312, 0.021560803, 0.14416048, 0.011919779]",2016-08-01T12:22:51.000000Z,2016-08-01T12:22:41.000000Z,[  1.47005417e+09]
1934,1,"[7.8146684e-10, 0.83349568, 2.8905907e-11, 1.2252622e-13, 0.00049212342, 0.0002195495]",2016-08-01T12:23:24.000000Z,2016-08-01T12:23:14.000000Z,[  1.47005420e+09]
1935,2,"[5.8250311e-08, 1.1092809e-05, 0.8107748, 8.4496445e-11, 4.6769767e-07, 2.2318948e-10]",2016-08-01T12:23:35.000000Z,2016-08-01T12:23:25.000000Z,[  1.47005421e+09]
1936,2,"[4.9751497e-14, 7.6581514e-09, 0.99665534, 2.9498532e-08, 7.017868e-06, 6.6397239e-09]",2016-08-01T12:23:57.000000Z,2016-08-01T12:23:47.000000Z,[  1.47005423e+09]
1937,2,"[4.3562854e-05, 0.00063649839, 0.86451787, 0.0013196366, 0.078462593, 7.7616765e-05]",2016-08-01T12:24:52.000000Z,2016-08-01T12:24:42.000000Z,[  1.47005429e+09]
1938,2,"[3.5761647e-11, 2.5909324e-07, 0.92613453, 0.0002613953, 0.063257702, 0.00016002763]",2016-08-01T12:25:36.000000Z,2016-08-01T12:25:26.000000Z,[  1.47005433e+09]
1939,2,"[4.9085391e-10, 5.4319321e-06, 0.99420422, 0.00072244473, 0.0002675452, 3.0125369e-05]",2016-08-01T12:25:47.000000Z,2016-08-01T12:25:37.000000Z,[  1.47005434e+09]
1940,2,"[0.010995784, 0.2418112, 0.51986074, 0.00040271433, 0.16626899, 0.0068633328]",2016-08-01T12:26:09.000000Z,2016-08-01T12:25:59.000000Z,[  1.47005436e+09]
1941,2,"[0.00025491678, 0.0029328952, 0.53009355, 0.00011793108, 0.11044762, 0.030661318]",2016-08-01T12:26:31.000000Z,2016-08-01T12:26:21.000000Z,[  1.47005439e+09]
1942,2,"[0.00010182815, 1.8361476e-05, 0.96544027, 0.002476634, 0.030009542, 0.00072338997]",2016-08-01T12:26:42.000000Z,2016-08-01T12:26:32.000000Z,[  1.47005440e+09]
1943,4,"[9.1588236e-06, 0.0036657194, 0.00073757634, 7.0325541e-06, 0.81036323, 0.029851526]",2016-08-01T12:26:53.000000Z,2016-08-01T12:26:43.000000Z,[  1.47005441e+09]
1944,3,"[0.00026279819, 0.0050511989, 0.038745161, 0.87284392, 0.012029707, 0.055823345]",2016-08-01T12:27:04.000000Z,2016-08-01T12:26:54.000000Z,[  1.47005442e+09]
1945,4,"[1.4080204e-05, 0.00055100553, 0.0066668116, 0.00018453329, 0.72387058, 0.23341304]",2016-08-01T12:27:15.000000Z,2016-08-01T12:27:05.000000Z,[  1.47005443e+09]
1946,5,"[0.011735948, 0.16645445, 0.079787299, 0.018340515, 0.32449475, 0.3614282]",2016-08-01T12:27:26.000000Z,2016-08-01T12:27:16.000000Z,[  1.47005444e+09]
1947,4,"[5.0241164e-07, 0.30269137, 6.7324514e-08, 2.3733042e-12, 0.54243779, 0.0045981468]",2016-08-01T12:27:59.000000Z,2016-08-01T12:27:49.000000Z,[  1.47005447e+09]
1948,2,"[8.748918e-09, 1.9035048e-07, 0.99466681, 2.1617497e-07, 0.0010373555, 1.0754387e-06]",2016-08-01T12:28:32.000000Z,2016-08-01T12:28:22.000000Z,[  1.47005451e+09]
1949,2,"[6.9592491e-11, 3.2114038e-08, 0.96435803, 6.4236774e-05, 0.01634487, 0.00020702217]",2016-08-01T12:28:54.000000Z,2016-08-01T12:28:44.000000Z,[  1.47005453e+09]
1950,2,"[0.00028812693, 0.0010300255, 0.73514813, 0.0010865369, 0.0086138546, 0.00020813239]",2016-08-01T12:29:16.000000Z,2016-08-01T12:29:06.000000Z,[  1.47005455e+09]
1951,2,"[9.7688564e-05, 0.00052981987, 0.67138779, 0.00099787931, 0.089859739, 0.0012912976]",2016-08-01T12:29:49.000000Z,2016-08-01T12:29:39.000000Z,[  1.47005458e+09]
1952,2,"[5.3070443e-07, 0.00013207526, 0.95041573, 0.0040309005, 0.021756414, 0.00033331671]",2016-08-01T12:30:00.000000Z,2016-08-01T12:29:50.000000Z,[  1.47005460e+09]
1953,3,"[3.5657471e-05, 0.04476019, 0.27632341, 0.44022709, 0.0067447652, 0.023229362]",2016-08-01T12:30:22.000000Z,2016-08-01T12:30:12.000000Z,[  1.47005462e+09]
1954,2,"[1.483828e-07, 5.330344e-05, 0.9834879, 8.6975639e-08, 0.00058619666, 4.8974476e-07]",2016-08-01T12:31:28.000000Z,2016-08-01T12:31:18.000000Z,[  1.47005468e+09]
1955,1,"[2.6818752e-05, 0.61887336, 0.0031126754, 3.3822322e-12, 0.10471258, 0.0049442695]",2016-08-01T12:31:50.000000Z,2016-08-01T12:31:40.000000Z,[  1.47005470e+09]
1956,2,"[8.4942248e-11, 5.3697979e-09, 0.99976271, 2.0067192e-07, 6.7176086e-05, 3.3445451e-06]",2016-08-01T12:32:12.000000Z,2016-08-01T12:32:02.000000Z,[  1.47005473e+09]
1957,2,"[3.1126208e-06, 0.00044458135, 0.98460591, 0.0019567655, 0.0087494142, 9.7196978e-05]",2016-08-01T12:32:34.000000Z,2016-08-01T12:32:24.000000Z,[  1.47005475e+09]
1958,4,"[0.00054000656, 0.0028681392, 0.095858045, 0.00063300255, 0.8888616, 0.0029369576]",2016-08-01T12:32:45.000000Z,2016-08-01T12:32:35.000000Z,[  1.47005476e+09]
1959,2,"[0.00032545853, 1.1785562e-05, 0.95934778, 0.00015379328, 0.040139645, 1.9234918e-05]",2016-08-01T12:32:56.000000Z,2016-08-01T12:32:46.000000Z,[  1.47005477e+09]
1960,4,"[0.00060820038, 5.7625228e-05, 0.30000278, 0.00035824586, 0.69668043, 0.00017077681]",2016-08-01T12:33:07.000000Z,2016-08-01T12:32:57.000000Z,[  1.47005478e+09]
1961,2,"[6.3335196e-05, 4.2070178e-06, 0.93321341, 0.0022955339, 0.064303786, 4.8203463e-05]",2016-08-01T12:33:18.000000Z,2016-08-01T12:33:08.000000Z,[  1.47005479e+09]
1962,2,"[0.0017426341, 0.00010266443, 0.9702875, 0.00061294786, 0.025806785, 6.8645139e-05]",2016-08-01T12:33:29.000000Z,2016-08-01T12:33:19.000000Z,[  1.47005480e+09]
1963,2,"[1.0882577e-05, 4.0997904e-05, 0.94414103, 0.031516194, 0.017091619, 0.0045489199]",2016-08-01T12:33:40.000000Z,2016-08-01T12:33:30.000000Z,[  1.47005482e+09]
1964,3,"[1.613344e-06, 5.4368666e-05, 0.060897686, 0.91807836, 0.0018651218, 0.018462664]",2016-08-01T12:33:51.000000Z,2016-08-01T12:33:41.000000Z,[  1.47005483e+09]
1965,1,"[0.0020190456, 0.94320154, 2.8884004e-05, 3.2604791e-10, 0.012286202, 5.3127587e-05]",2016-08-01T12:34:46.000000Z,2016-08-01T12:34:36.000000Z,[  1.47005488e+09]
1966,4,"[0.00016165678, 0.15176283, 0.0010712175, 2.0254616e-08, 0.84152305, 0.0035912613]",2016-08-01T12:34:57.000000Z,2016-08-01T12:34:47.000000Z,[  1.47005489e+09]
1967,2,"[3.4151851e-06, 5.966863e-05, 0.90665579, 1.2785478e-08, 0.0019157118, 3.1466794e-07]",2016-08-01T12:35:19.000000Z,2016-08-01T12:35:09.000000Z,[  1.47005491e+09]
1968,2,"[2.5172708e-11, 5.4223045e-07, 0.80482888, 2.0031958e-07, 2.3986939e-05, 1.3791153e-09]",2016-08-01T12:35:30.000000Z,2016-08-01T12:35:20.000000Z,[  1.47005492e+09]
1969,1,"[0.0058919033, 0.90897131, 1.4941854e-05, 3.3834494e-10, 8.6632284e-09, 1.2169568e-05]",2016-08-01T12:36:14.000000Z,2016-08-01T12:36:04.000000Z,[  1.47005497e+09]
1970,2,"[2.9504467e-05, 0.00022010929, 0.93178463, 0.00010524813, 0.0044772686, 4.4406195e-05]",2016-08-01T12:36:47.000000Z,2016-08-01T12:36:37.000000Z,[  1.47005500e+09]
1971,2,"[6.8636296e-06, 1.5145603e-06, 0.57134366, 3.8976054e-06, 0.0008609381, 3.8132785e-07]",2016-08-01T12:36:58.000000Z,2016-08-01T12:36:48.000000Z,[  1.47005501e+09]
1972,3,"[2.5932345e-06, 0.00089256314, 0.15972823, 0.71791697, 0.01443027, 0.1069095]",2016-08-01T12:37:20.000000Z,2016-08-01T12:37:10.000000Z,[  1.47005504e+09]
1973,2,"[0.015840275, 3.0799666e-12, 0.66261649, 9.6103724e-12, 4.0136833e-10, 2.4485965e-18]",2016-08-01T12:37:42.000000Z,2016-08-01T12:37:32.000000Z,[  1.47005506e+09]
